BusLoad,BusNo,Latitude,Longitude,Operator,ServiceId
Seats Available,15,1.3568271666666667,103.94460866666667,GAS,77009
Standing Available,168,1.356767,103.94544516666667,SBST,46009
Seats Available,168,1.3752636666666667,103.93179966666666,SBST,46009
Standing Available,168,1.4020743333333332,103.87142866666667,SBST,46009
Seats Available,21,1.3523478333333334,103.94560583333333,SBST,77009
Seats Available,21,1.3594213333333334,103.96042716666666,SBST,77009
Seats Available,21,1.3754481666666667,103.95554166666666,SBST,77009
Standing Available,27,1.3567686666666667,103.94534233333333,SBST,64009
Standing Available,27,1.3604181666666666,103.93346783333334,SBST,64009
Standing Available,27,1.3827936666666667,103.91721933333334,SBST,64009
Seats Available,3,1.3539906666666666,103.95529266666667,GAS,65009
Seats Available,3,1.3576336666666666,103.95864733333333,GAS,65009
Seats Available,3,1.3737891666666666,103.94973616666667,GAS,65009
Seats Available,129,1.3516451666666667,103.93903,SBST,52499
Seats Available,129,1.339887,103.91401383333333,SBST,52499
Seats Available,129,1.339859,103.85272966666666,SBST,52499
Seats Available,15,1.350488,103.92579833333333,GAS,77009
Seats Available,15,1.3148245,103.905909,GAS,77009
Seats Available,168,1.3349783333333334,103.93351416666667,SBST,84009
Standing Available,21,1.344984,103.94003683333334,SBST,52499
Seats Available,21,1.3233888333333335,103.90527883333333,SBST,52499
Seats Available,21,1.3149728333333333,103.88177583333334,SBST,52499
Standing Available,27,1.3459323333333333,103.94314433333334,SBST,64009
Seats Available,27,1.3450521666666666,103.94382683333333,SBST,64009
Seats Available,27,1.3568935,103.98990666666667,SBST,64009
Seats Available,3,1.353396,103.9429,GAS,75009
Seats Available,15,1.3568271666666667,103.94460866666667,GAS,77009
Standing Available,168,1.356767,103.94544516666667,SBST,46009
Seats Available,168,1.3752636666666667,103.93179966666666,SBST,46009
Standing Available,168,1.4020743333333332,103.87142866666667,SBST,46009
Seats Available,21,1.3594213333333334,103.96042716666666,SBST,77009
Seats Available,21,1.3754481666666667,103.95554166666666,SBST,77009
Standing Available,27,1.3567686666666667,103.94534233333333,SBST,64009
Standing Available,27,1.3604181666666666,103.93346783333334,SBST,64009
Standing Available,27,1.3827936666666667,103.91721933333334,SBST,64009
Seats Available,3,1.3539906666666666,103.95529266666667,GAS,65009
Seats Available,3,1.3576336666666666,103.95864733333333,GAS,65009
Seats Available,3,1.3737891666666666,103.94973616666667,GAS,65009
Standing Available,291,1.3568421666666666,103.94473066666667,SBST,75009
Seats Available,291,1.3555401666666667,103.94402833333334,SBST,75009
Seats Available,291,1.3504516666666666,103.93336533333333,SBST,75009
Seats Available,3,1.353396,103.9429,GAS,75009
Standing Available,291,1.3537401666666666,103.9578785,SBST,75009
Standing Available,291,1.3568421666666666,103.94473066666667,SBST,75009
Seats Available,291,1.3555401666666667,103.94402833333334,SBST,75009
Seats Available,3,1.3539906666666666,103.95529266666667,GAS,65009
Seats Available,3,1.3576336666666666,103.95864733333333,GAS,65009
Seats Available,3,1.3737891666666666,103.94973616666667,GAS,65009
Seats Available,3,1.353396,103.9429,GAS,75009
Seats Available,3,1.3539906666666666,103.95529266666667,GAS,65009
Seats Available,3,1.3576336666666666,103.95864733333333,GAS,65009
Seats Available,3,1.3737891666666666,103.94973616666667,GAS,65009
Seats Available,3,1.353396,103.9429,GAS,75009
Seats Available,3,1.3539906666666666,103.95529266666667,GAS,65009
Seats Available,3,1.3576336666666666,103.95864733333333,GAS,65009
Seats Available,3,1.3737891666666666,103.94973616666667,GAS,65009
Standing Available,291,1.3568421666666666,103.94473066666667,SBST,75009
Seats Available,291,1.3555401666666667,103.94402833333334,SBST,75009
Seats Available,291,1.3504516666666666,103.93336533333333,SBST,75009
Standing Available,291,1.3537401666666666,103.9578785,SBST,75009
Standing Available,291,1.3568421666666666,103.94473066666667,SBST,75009
Seats Available,291,1.3555401666666667,103.94402833333334,SBST,75009
Seats Available,3,1.3539906666666666,103.95529266666667,GAS,65009
Seats Available,3,1.3576336666666666,103.95864733333333,GAS,65009
Seats Available,3,1.3737891666666666,103.94973616666667,GAS,65009
Seats Available,15,1.3568271666666667,103.94460866666667,GAS,77009
Seats Available,168,1.3752636666666667,103.93179966666666,SBST,46009
Standing Available,168,1.4020743333333332,103.87142866666667,SBST,46009
Seats Available,168,1.4308368333333332,103.7875245,SBST,46009
Standing Available,27,1.3604181666666666,103.93346783333334,SBST,64009
Standing Available,27,1.3827936666666667,103.91721933333334,SBST,64009
Standing Available,27,1.3963416666666666,103.903246,SBST,64009
Seats Available,28,1.3555638333333333,103.9434255,SBST,75009
Seats Available,291,1.3555401666666667,103.94402833333334,SBST,75009
Seats Available,291,1.3504516666666666,103.93336533333333,SBST,75009
Seats Available,291,1.3539411666666668,103.93480766666667,SBST,75009
Standing Available,293,1.3535895,103.94312983333333,SBST,75009
Seats Available,293,1.3518738333333333,103.94024066666667,SBST,75009
Seats Available,293,1.3495511666666666,103.93805033333334,SBST,75009
Seats Available,8,1.3555225,103.94331683333333,SBST,75009
Seats Available,129,1.3516451666666667,103.93903,SBST,52499
Seats Available,129,1.339887,103.91401383333333,SBST,52499
Seats Available,129,1.339859,103.85272966666666,SBST,52499
Seats Available,15,1.350488,103.92579833333333,GAS,77009
Seats Available,15,1.3148245,103.905909,GAS,77009
Seats Available,168,1.3558925,103.94621366666667,SBST,84009
Seats Available,168,1.3349783333333334,103.93351416666667,SBST,84009
Seats Available,18,1.3566965,103.9475745,SBST,75019
Seats Available,18,1.3480831666666666,103.945314,SBST,75019
Seats Available,18,1.3286735,103.93082383333333,SBST,75019
Seats Available,19,1.3594395,103.96044583333334,SBST,75009
Seats Available,19,1.3903315,103.9923615,SBST,75009
Seats Available,19,1.390829,103.99174633333334,SBST,75009
Standing Available,27,1.3459323333333333,103.94314433333334,SBST,64009
Seats Available,27,1.3450521666666666,103.94382683333333,SBST,64009
Seats Available,27,1.3568935,103.98990666666667,SBST,64009
Standing Available,28,1.3616291666666667,103.95747316666667,SBST,52009
Standing Available,28,1.3530185000000001,103.954827,SBST,52009
Standing Available,28,1.3212991666666667,103.91765166666667,SBST,52009
Standing Available,29,1.3567325,103.957745,SBST,75009
Seats Available,29,1.3896106666666665,103.98735033333334,SBST,75009
Seats Available,29,1.3632115,103.96743383333333,SBST,75009
Seats Available,291,1.3565391666666666,103.94619716666666,SBST,75009
Standing Available,291,1.3537401666666666,103.9578785,SBST,75009
Standing Available,291,1.3568421666666666,103.94473066666667,SBST,75009
Standing Available,293,1.3578995,103.955379,SBST,75009
Seats Available,293,1.3577123333333334,103.958333,SBST,75009
Standing Available,293,1.3535895,103.94312983333333,SBST,75009
Seats Available,37,1.3533816666666667,103.96503416666667,SBST,75009
Seats Available,37,1.3584845,103.95924916666667,SBST,75009
Seats Available,38,1.3419688333333333,103.95333966666666,SBST,84009
Seats Available,38,1.320683,103.94044166666667,SBST,84009
Standing Available,4,1.3565321666666668,103.95757783333333,SBST,75009
Seats Available,4,1.3599465,103.96507366666667,SBST,75009
Seats Available,4,1.356633,103.9512845,SBST,75009
Standing Available,8,1.3562051666666666,103.95293883333333,SBST,52009
Standing Available,8,1.3448475,103.937966,SBST,52009
Standing Available,8,1.3505171666666667,103.92594666666666,SBST,52009
Standing Available,81,1.3566665,103.945777,SBST,75009
Seats Available,81,1.363919,103.96385066666667,SBST,75009
Standing Available,81,1.3737021666666667,103.94352733333334,SBST,75009
Seats Available,18,1.356768,103.94501466666667,SBST,75019
Standing Available,21,1.344984,103.94003683333334,SBST,52499
Seats Available,21,1.3233888333333335,103.90527883333333,SBST,52499
Seats Available,21,1.3149728333333333,103.88177583333334,SBST,52499
Seats Available,8,1.3555225,103.94331683333333,SBST,75009
Seats Available,18,1.3566965,103.9475745,SBST,75019
Seats Available,18,1.3480831666666666,103.945314,SBST,75019
Seats Available,18,1.3286735,103.93082383333333,SBST,75019
Seats Available,19,1.3594395,103.96044583333334,SBST,75009
Seats Available,19,1.3903315,103.9923615,SBST,75009
Seats Available,19,1.390829,103.99174633333334,SBST,75009
Seats Available,21,1.3594213333333334,103.96042716666666,SBST,77009
Seats Available,21,1.3754481666666667,103.95554166666666,SBST,77009
Seats Available,37,1.3533816666666667,103.96503416666667,SBST,75009
Seats Available,37,1.3584845,103.95924916666667,SBST,75009
Seats Available,38,1.3419688333333333,103.95333966666666,SBST,84009
Seats Available,38,1.320683,103.94044166666667,SBST,84009
Standing Available,4,1.3565321666666668,103.95757783333333,SBST,75009
Seats Available,4,1.3599465,103.96507366666667,SBST,75009
Seats Available,4,1.356633,103.9512845,SBST,75009
Standing Available,8,1.3562051666666666,103.95293883333333,SBST,52009
Standing Available,8,1.3448475,103.937966,SBST,52009
Standing Available,8,1.3505171666666667,103.92594666666666,SBST,52009
Seats Available,81,1.363919,103.96385066666667,SBST,75009
Standing Available,81,1.3737021666666667,103.94352733333334,SBST,75009
Seats Available,81,1.3641301666666665,103.8891145,SBST,75009
Seats Available,18,1.356768,103.94501466666667,SBST,75019
Standing Available,21,1.344984,103.94003683333334,SBST,52499
Seats Available,21,1.3233888333333335,103.90527883333333,SBST,52499
Seats Available,21,1.3149728333333333,103.88177583333334,SBST,52499
Seats Available,8,1.3555225,103.94331683333333,SBST,75009
Seats Available,18,1.3480831666666666,103.945314,SBST,75019
Seats Available,18,1.3286735,103.93082383333333,SBST,75019
Seats Available,18,1.3481275,103.9455205,SBST,75019
Seats Available,19,1.3594395,103.96044583333334,SBST,75009
Seats Available,19,1.3903315,103.9923615,SBST,75009
Seats Available,19,1.390829,103.99174633333334,SBST,75009
Seats Available,21,1.3594213333333334,103.96042716666666,SBST,77009
Seats Available,21,1.3754481666666667,103.95554166666666,SBST,77009
Seats Available,37,1.3533816666666667,103.96503416666667,SBST,75009
Seats Available,37,1.3584845,103.95924916666667,SBST,75009
Seats Available,38,1.3419688333333333,103.95333966666666,SBST,84009
Seats Available,38,1.320683,103.94044166666667,SBST,84009
Standing Available,4,1.3565321666666668,103.95757783333333,SBST,75009
Seats Available,4,1.3599465,103.96507366666667,SBST,75009
Seats Available,4,1.356633,103.9512845,SBST,75009
Standing Available,8,1.3562051666666666,103.95293883333333,SBST,52009
Standing Available,8,1.3448475,103.937966,SBST,52009
Standing Available,8,1.3505171666666667,103.92594666666666,SBST,52009
Seats Available,81,1.363919,103.96385066666667,SBST,75009
Standing Available,81,1.3737021666666667,103.94352733333334,SBST,75009
Seats Available,81,1.3641301666666665,103.8891145,SBST,75009
Seats Available,18,1.356768,103.94501466666667,SBST,75019
Standing Available,21,1.344984,103.94003683333334,SBST,52499
Seats Available,21,1.3233888333333335,103.90527883333333,SBST,52499
Seats Available,4,1.356633,103.9512845,SBST,75009
Seats Available,8,1.3555225,103.94331683333333,SBST,75009
Seats Available,18,1.3480831666666666,103.945314,SBST,75019
Seats Available,18,1.3286735,103.93082383333333,SBST,75019
Seats Available,18,1.3481275,103.9455205,SBST,75019
Seats Available,19,1.3594395,103.96044583333334,SBST,75009
Seats Available,19,1.3903315,103.9923615,SBST,75009
Seats Available,19,1.390829,103.99174633333334,SBST,75009
Seats Available,21,1.3594213333333334,103.96042716666666,SBST,77009
Seats Available,21,1.3754481666666667,103.95554166666666,SBST,77009
Seats Available,37,1.3533816666666667,103.96503416666667,SBST,75009
Seats Available,37,1.3584845,103.95924916666667,SBST,75009
Seats Available,38,1.3419688333333333,103.95333966666666,SBST,84009
Seats Available,38,1.320683,103.94044166666667,SBST,84009
Standing Available,4,1.3565321666666668,103.95757783333333,SBST,75009
Seats Available,4,1.3599465,103.96507366666667,SBST,75009
Seats Available,4,1.356633,103.9512845,SBST,75009
Standing Available,8,1.3448475,103.937966,SBST,52009
Standing Available,8,1.3505171666666667,103.92594666666666,SBST,52009
Seats Available,8,1.3291216666666665,103.8970665,SBST,52009
Seats Available,81,1.363919,103.96385066666667,SBST,75009
Standing Available,81,1.3737021666666667,103.94352733333334,SBST,75009
Seats Available,81,1.3641301666666665,103.8891145,SBST,75009
Seats Available,12,1.3196481666666666,103.9353255,GAS,10589
Seats Available,12,1.3072096666666666,103.9067115,GAS,10589
Seats Available,17,1.3459395,103.94327383333334,GAS,84009
Seats Available,17,1.3292203333333332,103.926561,GAS,84009
Standing Available,21,1.344984,103.94003683333334,SBST,52499
Seats Available,21,1.3233888333333335,103.90527883333333,SBST,52499
Seats Available,29,1.3568315,103.94485633333333,SBST,75009
Seats Available,3,1.353396,103.9429,GAS,75009
Standing Available,34,1.355858,103.93466966666666,GAS,65009
Standing Available,34,1.395769,103.90554333333333,GAS,65009
Seats Available,4,1.356633,103.9512845,SBST,75009
Seats Available,518,1.35073,103.95286683333333,GAS,77009
Seats Available,518,1.35073,103.95286683333333,GAS,77009
Seats Available,59,1.3480633333333334,103.94533816666667,SBST,53009
Seats Available,59,1.3349351666666667,103.90760766666666,SBST,53009
Seats Available,59,1.3284228333333332,103.86793633333333,SBST,53009
Standing Available,9,1.3468445,103.95790383333333,SBST,84009
Seats Available,9,1.3258448333333333,103.94223716666667,SBST,84009
Seats Available,12,1.375455,103.95585383333334,GAS,77009
Seats Available,17,1.3638116666666666,103.9639535,GAS,77009
Seats Available,17,1.375207,103.9608825,GAS,77009
Seats Available,19,1.358172,103.95917533333333,SBST,75009
Seats Available,19,1.3882848333333333,103.98958333333333,SBST,75009
Seats Available,19,1.3898288333333333,103.995395,SBST,75009
Seats Available,21,1.3583413333333334,103.959368,SBST,77009
Seats Available,21,1.3754565,103.95573133333333,SBST,77009
Seats Available,29,1.3901851666666667,103.98676266666666,SBST,75009
Seats Available,29,1.3620221666666668,103.97157816666666,SBST,75009
Standing Available,29,1.3568163333333334,103.9458795,SBST,75009
Seats Available,293,1.3567726666666666,103.95782583333333,SBST,75009
Standing Available,293,1.3541431666666668,103.94248166666667,SBST,75009
Seats Available,293,1.3532091666666668,103.941343,SBST,75009
Seats Available,3,1.3576336666666666,103.95864733333333,GAS,65009
Seats Available,3,1.3750273333333334,103.95017483333334,GAS,65009
Seats Available,3,1.3736116666666667,103.9436375,GAS,65009
Seats Available,34,1.357913,103.95894166666666,GAS,65009
Standing Available,34,1.3621168333333333,103.98897366666667,GAS,65009
Seats Available,34,1.3571225,103.962961,GAS,65009
Seats Available,37,1.3533638333333333,103.96490033333333,SBST,75009
Seats Available,37,1.3599746666666666,103.96084416666666,SBST,75009
Seats Available,39,1.3744795,103.9418065,SBST,59009
Seats Available,39,1.4014723333333334,103.87268966666667,SBST,59009
Seats Available,39,1.4169151666666666,103.83324266666666,SBST,59009
Seats Available,4,1.35924,103.96864633333334,SBST,75009
Seats Available,4,1.3562136666666667,103.95355133333334,SBST,75009
Seats Available,518,1.378722,103.93606566666666,GAS,77009
Seats Available,59,1.3865911666666666,103.9794275,SBST,99009
Seats Available,81,1.3621056666666667,103.96316316666666,SBST,75009
Standing Available,81,1.372661,103.94611016666667,SBST,75009
Seats Available,81,1.3652321666666667,103.89043816666667,SBST,75009
Seats Available,9,1.387463,103.98768333333334,SBST,84009
Standing Available,9,1.3643695,103.9651345,SBST,84009
Seats Available,12,1.357388,103.9582495,GAS,10589
Seats Available,12,1.3206503333333333,103.94023683333333,GAS,10589
Seats Available,12,1.307461,103.90713116666667,GAS,10589
Seats Available,17,1.3460375,103.94318933333334,GAS,84009
Seats Available,17,1.3295013333333334,103.926526,GAS,84009
Seats Available,19,1.3573081666666666,103.95816816666667,SBST,75009
Standing Available,21,1.3450798333333334,103.940623,SBST,52499
Seats Available,21,1.3236341666666667,103.90531966666667,SBST,52499
Standing Available,29,1.3568163333333334,103.9458795,SBST,75009
Seats Available,3,1.3540348333333334,103.94168833333333,GAS,75009
Standing Available,34,1.3559143333333332,103.93713616666666,GAS,65009
Standing Available,34,1.3895071666666667,103.9113295,GAS,65009
Seats Available,39,1.3529726666666666,103.941603,SBST,75019
Seats Available,4,1.3562136666666667,103.95355133333334,SBST,75009
Seats Available,518,1.3531231666666668,103.95488783333333,GAS,77009
Seats Available,518,1.3531231666666668,103.95488783333333,GAS,77009
Seats Available,59,1.3488941666666667,103.947718,SBST,53009
Seats Available,59,1.3354628333333334,103.91002,SBST,53009
Seats Available,59,1.3222085,103.87392466666667,SBST,53009
Seats Available,9,1.3503706666666666,103.95615883333333,SBST,84009
Seats Available,9,1.3263758333333333,103.94373116666667,SBST,84009
Seats Available,12,1.375455,103.95585383333334,GAS,77009
Seats Available,17,1.3638116666666666,103.9639535,GAS,77009
Seats Available,17,1.375207,103.9608825,GAS,77009
Seats Available,19,1.3882848333333333,103.98958333333333,SBST,75009
Seats Available,19,1.3898288333333333,103.995395,SBST,75009
Seats Available,19,1.3573081666666666,103.95816816666667,SBST,75009
Seats Available,21,1.3754565,103.95573133333333,SBST,77009
Seats Available,29,1.3901851666666667,103.98676266666666,SBST,75009
Seats Available,29,1.3620221666666668,103.97157816666666,SBST,75009
Standing Available,29,1.3568163333333334,103.9458795,SBST,75009
Seats Available,3,1.3750273333333334,103.95017483333334,GAS,65009
Seats Available,3,1.3736116666666667,103.9436375,GAS,65009
Standing Available,3,1.3987641666666666,103.90459516666667,GAS,65009
Standing Available,34,1.3621168333333333,103.98897366666667,GAS,65009
Seats Available,34,1.3571225,103.962961,GAS,65009
Standing Available,34,1.3559143333333332,103.93713616666666,GAS,65009
Seats Available,37,1.3533638333333333,103.96490033333333,SBST,75009
Seats Available,37,1.3599746666666666,103.96084416666666,SBST,75009
Seats Available,39,1.3744795,103.9418065,SBST,59009
Seats Available,39,1.4014723333333334,103.87268966666667,SBST,59009
Seats Available,39,1.4169151666666666,103.83324266666666,SBST,59009
Seats Available,4,1.35924,103.96864633333334,SBST,75009
Seats Available,4,1.3562136666666667,103.95355133333334,SBST,75009
Seats Available,518,1.378722,103.93606566666666,GAS,77009
Seats Available,59,1.3865911666666666,103.9794275,SBST,99009
Seats Available,81,1.3621056666666667,103.96316316666666,SBST,75009
Standing Available,81,1.372661,103.94611016666667,SBST,75009
Seats Available,81,1.3652321666666667,103.89043816666667,SBST,75009
Seats Available,9,1.387463,103.98768333333334,SBST,84009
Standing Available,9,1.3643695,103.9651345,SBST,84009
Seats Available,9,1.3503706666666666,103.95615883333333,SBST,84009
Standing Available,28,1.35366,103.95515783333333,SBST,52009
Standing Available,28,1.3215548333333333,103.91961516666667,SBST,52009
Seats Available,28,1.3213355,103.91741916666666,SBST,52009
Seats Available,28,1.3568438333333335,103.94464983333333,SBST,75009
Standing Available,293,1.3541431666666668,103.94248166666667,SBST,75009
Seats Available,293,1.3532091666666668,103.941343,SBST,75009
Seats Available,293,1.34991,103.93793383333333,SBST,75009
Standing Available,28,1.35366,103.95515783333333,SBST,52009
Standing Available,28,1.3215548333333333,103.91961516666667,SBST,52009
Seats Available,28,1.3213355,103.91741916666666,SBST,52009
Seats Available,28,1.3568438333333335,103.94464983333333,SBST,75009
Standing Available,293,1.3541431666666668,103.94248166666667,SBST,75009
Seats Available,293,1.3532091666666668,103.941343,SBST,75009
Seats Available,293,1.34991,103.93793383333333,SBST,75009
Standing Available,28,1.3626666666666667,103.95588,SBST,52009
Standing Available,28,1.35366,103.95515783333333,SBST,52009
Standing Available,28,1.3215548333333333,103.91961516666667,SBST,52009
Seats Available,28,1.3568438333333335,103.94464983333333,SBST,75009
Standing Available,293,1.3541431666666668,103.94248166666667,SBST,75009
Seats Available,293,1.3532091666666668,103.941343,SBST,75009
Seats Available,293,1.34991,103.93793383333333,SBST,75009
Seats Available,129,1.3516181666666667,103.9438315,SBST,75019
Seats Available,22,1.3537443333333332,103.94370133333334,SBST,75009
Seats Available,46,1.3539835,103.941827,SBST,75009
Seats Available,129,1.3462261666666666,103.919855,SBST,52499
Seats Available,129,1.3435541666666666,103.85361,SBST,52499
Seats Available,129,1.3265345,103.8440305,SBST,52499
Standing Available,22,1.3373545,103.92211783333333,SBST,54009
Seats Available,22,1.3271723333333334,103.8917675,SBST,54009
Seats Available,22,1.3556848333333333,103.8697025,SBST,54009
Standing Available,46,1.3409713333333333,103.93669433333334,SBST,94009
Seats Available,46,1.3235163333333333,103.94404816666666,SBST,94009
Seats Available,292,1.3491091666666666,103.94832733333334,SBST,75009
Seats Available,292,1.3491091666666666,103.94832733333334,SBST,75009
Standing Available,29,1.3564808333333334,103.95749266666667,SBST,75009
Seats Available,29,1.3901851666666667,103.98676266666666,SBST,75009
Seats Available,29,1.3620221666666668,103.97157816666666,SBST,75009
Seats Available,293,1.3567726666666666,103.95782583333333,SBST,75009
Standing Available,293,1.3541431666666668,103.94248166666667,SBST,75009
Seats Available,293,1.3532091666666668,103.941343,SBST,75009
Standing Available,29,1.3568163333333334,103.9458795,SBST,75009
Seats Available,292,1.3491091666666666,103.94832733333334,SBST,75009
Seats Available,292,1.3455373333333334,103.94703833333334,SBST,75009
Seats Available,292,1.3491091666666666,103.94832733333334,SBST,75009
Standing Available,29,1.3564808333333334,103.95749266666667,SBST,75009
Seats Available,29,1.3901851666666667,103.98676266666666,SBST,75009
Seats Available,29,1.3620221666666668,103.97157816666666,SBST,75009
Standing Available,29,1.3568163333333334,103.9458795,SBST,75009
Standing Available,28,1.3626666666666667,103.95588,SBST,52009
Standing Available,28,1.35366,103.95515783333333,SBST,52009
Standing Available,28,1.3215548333333333,103.91961516666667,SBST,52009
Standing Available,29,1.3564808333333334,103.95749266666667,SBST,75009
Seats Available,29,1.3901851666666667,103.98676266666666,SBST,75009
Seats Available,29,1.3620221666666668,103.97157816666666,SBST,75009
Seats Available,28,1.3568438333333335,103.94464983333333,SBST,75009
Standing Available,29,1.3568163333333334,103.9458795,SBST,75009
Standing Available,293,1.3541431666666668,103.94248166666667,SBST,75009
Seats Available,293,1.3532091666666668,103.941343,SBST,75009
Seats Available,293,1.34991,103.93793383333333,SBST,75009
Standing Available,28,1.3626666666666667,103.95588,SBST,52009
Standing Available,28,1.35366,103.95515783333333,SBST,52009
Standing Available,28,1.3215548333333333,103.91961516666667,SBST,52009
Standing Available,29,1.3564808333333334,103.95749266666667,SBST,75009
Seats Available,29,1.3901851666666667,103.98676266666666,SBST,75009
Seats Available,29,1.3620221666666668,103.97157816666666,SBST,75009
Standing Available,293,1.3585208333333334,103.95423733333334,SBST,75009
Seats Available,293,1.3567726666666666,103.95782583333333,SBST,75009
Standing Available,293,1.3541431666666668,103.94248166666667,SBST,75009
Seats Available,28,1.3568438333333335,103.94464983333333,SBST,75009
Standing Available,29,1.3568163333333334,103.9458795,SBST,75009
Standing Available,293,1.3541431666666668,103.94248166666667,SBST,75009
Seats Available,293,1.3532091666666668,103.941343,SBST,75009
Seats Available,293,1.34991,103.93793383333333,SBST,75009
Standing Available,293,1.3585208333333334,103.95423733333334,SBST,75009
Seats Available,293,1.3567726666666666,103.95782583333333,SBST,75009
Standing Available,293,1.3541431666666668,103.94248166666667,SBST,75009
Standing Available,293,1.3585208333333334,103.95423733333334,SBST,75009
Seats Available,293,1.3567726666666666,103.95782583333333,SBST,75009
Standing Available,293,1.3541431666666668,103.94248166666667,SBST,75009
Standing Available,28,1.3626666666666667,103.95588,SBST,52009
Standing Available,28,1.35366,103.95515783333333,SBST,52009
Standing Available,28,1.3215548333333333,103.91961516666667,SBST,52009
Standing Available,29,1.3564808333333334,103.95749266666667,SBST,75009
Seats Available,29,1.3901851666666667,103.98676266666666,SBST,75009
Seats Available,29,1.3620221666666668,103.97157816666666,SBST,75009
Standing Available,293,1.3585208333333334,103.95423733333334,SBST,75009
Seats Available,293,1.3567726666666666,103.95782583333333,SBST,75009
Standing Available,293,1.3541431666666668,103.94248166666667,SBST,75009
Seats Available,28,1.3568438333333335,103.94464983333333,SBST,75009
Standing Available,29,1.3568163333333334,103.9458795,SBST,75009
Standing Available,293,1.3541431666666668,103.94248166666667,SBST,75009
Seats Available,293,1.3532091666666668,103.941343,SBST,75009
Seats Available,293,1.34991,103.93793383333333,SBST,75009
Standing Available,291,1.3567408333333333,103.94604683333333,SBST,75009
Seats Available,291,1.3568138333333333,103.94491533333333,SBST,75009
Seats Available,291,1.3497973333333333,103.9342775,SBST,75009
Standing Available,291,1.3537553333333334,103.955553,SBST,75009
Standing Available,291,1.3567408333333333,103.94604683333333,SBST,75009
Seats Available,291,1.3568138333333333,103.94491533333333,SBST,75009
Standing Available,28,1.35366,103.95515783333333,SBST,52009
Standing Available,28,1.3215548333333333,103.91961516666667,SBST,52009
Seats Available,28,1.3213355,103.91741916666666,SBST,52009
Standing Available,291,1.3567408333333333,103.94604683333333,SBST,75009
Seats Available,291,1.3568138333333333,103.94491533333333,SBST,75009
Seats Available,291,1.3497973333333333,103.9342775,SBST,75009
Seats Available,28,1.3568438333333335,103.94464983333333,SBST,75009
Standing Available,291,1.3567408333333333,103.94604683333333,SBST,75009
Seats Available,291,1.3568138333333333,103.94491533333333,SBST,75009
Seats Available,291,1.3497973333333333,103.9342775,SBST,75009
Standing Available,28,1.35366,103.95515783333333,SBST,52009
Standing Available,28,1.3215548333333333,103.91961516666667,SBST,52009
Seats Available,28,1.3213355,103.91741916666666,SBST,52009
Standing Available,291,1.3567408333333333,103.94604683333333,SBST,75009
Seats Available,291,1.3568138333333333,103.94491533333333,SBST,75009
Seats Available,291,1.3497973333333333,103.9342775,SBST,75009
Seats Available,28,1.3568438333333335,103.94464983333333,SBST,75009
Standing Available,291,1.3567408333333333,103.94604683333333,SBST,75009
Seats Available,291,1.3568138333333333,103.94491533333333,SBST,75009
Seats Available,291,1.3497973333333333,103.9342775,SBST,75009
Standing Available,291,1.3567408333333333,103.94604683333333,SBST,75009
Seats Available,291,1.3568138333333333,103.94491533333333,SBST,75009
Seats Available,291,1.3497973333333333,103.9342775,SBST,75009
Standing Available,291,1.3567408333333333,103.94604683333333,SBST,75009
Seats Available,291,1.3568138333333333,103.94491533333333,SBST,75009
Seats Available,291,1.3497973333333333,103.9342775,SBST,75009
Standing Available,28,1.35366,103.95515783333333,SBST,52009
Standing Available,28,1.3215548333333333,103.91961516666667,SBST,52009
Seats Available,28,1.3213355,103.91741916666666,SBST,52009
Seats Available,28,1.3568438333333335,103.94464983333333,SBST,75009
Seats Available,127,1.3708265,103.9303175,SBST,75009
Standing Available,969,1.3731308333333334,103.9374495,SMRT,46009
Standing Available,969,1.4011881666666666,103.8881355,SMRT,46009
Standing Available,969,1.4083756666666667,103.828931,SMRT,46009
Seats Available,969,1.3536906666666666,103.94328133333333,SMRT,75009
Seats Available,127,1.3708265,103.9303175,SBST,75009
Standing Available,969,1.3731308333333334,103.9374495,SMRT,46009
Standing Available,969,1.4011881666666666,103.8881355,SMRT,46009
Standing Available,969,1.4083756666666667,103.828931,SMRT,46009
Seats Available,969,1.3536906666666666,103.94328133333333,SMRT,75009
Seats Available,168,1.356628,103.94549833333333,SBST,84009
Seats Available,168,1.3376611666666667,103.93298283333333,SBST,84009
Standing Available,27,1.3482948333333333,103.94186866666666,SBST,64009
Seats Available,27,1.3484481666666666,103.941924,SBST,64009
Seats Available,27,1.3550443333333333,103.9886115,SBST,64009
Standing Available,969,1.3731308333333334,103.9374495,SMRT,46009
Standing Available,969,1.4011881666666666,103.8881355,SMRT,46009
Standing Available,969,1.4083756666666667,103.828931,SMRT,46009
Seats Available,168,1.374202,103.93131533333333,SBST,46009
Standing Available,168,1.4014615,103.87266133333333,SBST,46009
Seats Available,168,1.4274758333333333,103.78673666666667,SBST,46009
Standing Available,27,1.3604141666666667,103.93582266666667,SBST,64009
Standing Available,27,1.3782973333333333,103.924875,SBST,64009
Standing Available,27,1.3964528333333333,103.903312,SBST,64009
Seats Available,969,1.3536906666666666,103.94328133333333,SMRT,75009
Seats Available,129,1.3517776666666668,103.942166,SBST,52499
Seats Available,129,1.3462261666666666,103.919855,SBST,52499
Seats Available,129,1.3435541666666666,103.85361,SBST,52499
Seats Available,18,1.3566289999999999,103.945455,SBST,75019
