Longitude,Latitude,date,time
1.30277,103.8362,2017-03-15,18:57:33
1.28764,103.81719,2017-03-15,18:58:33
1.314538,103.8795,2017-03-15,18:58:33
1.34579,103.84819,2017-03-15,18:59:31
1.31135,103.87474,2017-03-15,18:59:31
1.33423,103.74625,2017-03-15,18:56:35
1.33544,103.78551,2017-03-15,18:56:35
1.28095,103.80212,2017-03-15,18:57:33
1.33014,103.64725,2017-03-15,18:57:33
1.30807,103.86202,2017-03-15,18:56:35
1.30552,103.9146,2017-03-15,18:56:35
1.33854,103.70685,2017-03-15,18:58:33
1.34611,103.76082,2017-03-15,18:58:33
1.30405,103.8658,2017-03-15,18:55:39
1.275137,103.8124,2017-03-15,18:59:31
1.30748,103.83324,2017-03-15,18:57:33
1.435,103.79563,2017-03-15,18:56:35
1.353316,103.8691,2017-03-15,18:58:33
1.35876,103.88362,2017-03-15,18:59:31
1.438096,103.8327,2017-03-15,18:57:33
1.32378,103.85821,2017-03-15,18:56:35
1.39209,103.84805,2017-03-15,18:56:35
1.27322,103.8427,2017-03-15,18:59:31
1.30107,103.82337,2017-03-15,18:56:35
1.30011,103.82442,2017-03-15,18:55:39
1.388549,103.7432,2017-03-15,18:59:31
1.28383,103.81891,2017-03-15,18:58:33
1.42561,103.76227,2017-03-15,18:58:33
1.44129,103.771,2017-03-15,18:57:33
1.32008,103.8699,2017-03-15,18:57:33
1.32459,103.94163,2017-03-15,18:58:33
1.384005,103.8983,2017-03-15,18:57:33
1.30789,103.81068,2017-03-15,18:57:33
1.35801,103.9897,2017-03-15,18:55:39
1.35536,103.69856,2017-03-15,18:56:35
1.42821,103.77542,2017-03-15,18:58:33
1.3276,103.65656,2017-03-15,18:56:35
1.335469,103.9701,2017-03-15,18:59:31
1.39223,103.90513,2017-03-15,18:58:33
1.3766,103.8588,2017-03-15,18:59:31
1.31482,103.8825,2017-03-15,18:58:33
1.354878,103.9496,2017-03-15,18:59:31
1.34937,103.98461,2017-03-15,18:58:33
1.28481,103.84369,2017-03-15,18:55:39
1.33123,103.95788,2017-03-15,18:55:39
1.35002,103.7547,2017-03-15,18:59:31
1.28955,103.8281,2017-03-15,18:57:33
1.35189,103.9447,2017-03-15,18:57:33
1.32303,103.93437,2017-03-15,18:59:31
1.37555,103.77707,2017-03-15,18:56:35
1.30012,103.85552,2017-03-15,18:55:39
1.28057,103.85012,2017-03-15,18:56:35
1.34794,103.8748,2017-03-15,18:57:33
1.32471,103.93722,2017-03-15,18:56:35
1.30163,103.85759,2017-03-15,18:58:33
1.42295,103.8331,2017-03-15,18:57:33
1.3335,103.88863,2017-03-15,18:57:33
1.28807,103.81363,2017-03-15,18:57:33
1.39778,103.91325,2017-03-15,18:59:31
1.3636,103.88018,2017-03-15,18:56:35
1.34731,103.74441,2017-03-15,18:58:33
1.33783,103.69769,2017-03-15,18:58:33
1.31212,103.76796,2017-03-15,18:59:31
1.35337,103.8869,2017-03-15,18:57:33
1.35041,103.74951,2017-03-15,18:57:33
1.3617,103.84219,2017-03-15,18:59:31
1.33177,103.91114,2017-03-15,18:58:33
1.31281,103.84497,2017-03-15,18:58:33
1.31852,103.84456,2017-03-15,18:56:35
1.31681,103.76696,2017-03-15,18:57:33
1.32402,103.929,2017-03-15,18:59:31
1.43765,103.7875,2017-03-15,18:59:31
1.31129,103.87312,2017-03-15,18:59:31
1.32474,103.8928,2017-03-15,18:58:33
1.30203,103.84168,2017-03-15,18:57:33
1.34053,103.68693,2017-03-15,18:56:35
1.3683,103.86085,2017-03-15,18:58:33
1.35648,103.86518,2017-03-15,18:55:39
1.3275,103.8139,2017-03-15,18:57:33
1.435879,103.7874,2017-03-15,18:57:33
1.39142,103.90151,2017-03-15,18:57:33
1.31485,103.89207,2017-03-15,18:55:39
1.43469,103.83427,2017-03-15,18:55:39
1.30542,103.82243,2017-03-15,18:57:33
1.324754,103.9412,2017-03-15,18:58:33
1.44395,103.82424,2017-03-15,18:57:33
1.43074,103.79374,2017-03-15,18:58:33
1.332085,103.9656,2017-03-15,18:59:31
1.35076,103.96227,2017-03-15,18:59:31
1.44034,103.76852,2017-03-15,18:58:33
1.305815,103.8612,2017-03-15,18:58:33
1.31449,103.9883,2017-03-15,18:56:35
1.34747,103.9423,2017-03-15,18:55:39
1.33857,103.72068,2017-03-15,18:59:31
1.36231,103.83158,2017-03-15,18:58:33
1.300863,103.8412,2017-03-15,18:58:33
1.34274,103.85956,2017-03-15,18:56:35
1.319976,103.9029,2017-03-15,18:57:33
1.28156,103.86064,2017-03-15,18:56:35
1.32962,103.90492,2017-03-15,18:58:33
1.35086,103.71843,2017-03-15,18:57:33
1.346,103.95433,2017-03-15,18:57:33
1.33923,103.76087,2017-03-15,18:57:33
1.3586,103.9892,2017-03-15,18:56:35
1.36807,103.889,2017-03-15,18:57:33
1.27249,103.82781,2017-03-15,18:55:39
1.33684,103.94445,2017-03-15,18:58:33
1.44688,103.77309,2017-03-15,18:56:35
1.35374,103.95448,2017-03-15,18:55:39
1.31033,103.79576,2017-03-15,18:59:31
1.31235,103.8453,2017-03-15,18:58:33
1.2836,103.78128,2017-03-15,18:58:33
1.3222,103.94405,2017-03-15,18:58:33
1.29999,103.85262,2017-03-15,18:57:33
1.31442,103.84033,2017-03-15,18:57:33
1.30973,103.85809,2017-03-15,18:57:33
1.3209,103.91808,2017-03-15,18:55:39
1.34154,103.97068,2017-03-15,18:56:35
1.365859,103.895,2017-03-15,18:58:33
1.299551,103.8371,2017-03-15,18:58:33
1.34806,103.70027,2017-03-15,18:57:33
1.28222,103.8256,2017-03-15,18:59:31
1.45493,103.79945,2017-03-15,18:58:33
1.32366,103.86963,2017-03-15,18:58:33
1.3561,103.90169,2017-03-15,18:57:33
1.35446,103.98682,2017-03-15,18:55:39
1.350267,103.8743,2017-03-15,18:59:31
1.27305,103.80217,2017-03-15,18:59:31
1.29717,103.86731,2017-03-15,18:56:35
1.36294,103.90384,2017-03-15,18:55:39
1.32304,103.92733,2017-03-15,18:57:33
1.44228,103.79475,2017-03-15,18:57:33
1.28484,103.80333,2017-03-15,18:58:33
1.35668,103.988,2017-03-15,18:56:35
1.32454,103.92209,2017-03-15,18:57:33
1.44417,103.80064,2017-03-15,18:57:33
1.35697,103.98858,2017-03-15,18:55:39
1.3186,103.88289,2017-03-15,18:55:39
1.3585,103.98967,2017-03-15,18:55:39
1.44783,103.80087,2017-03-15,18:57:33
1.30056,103.84541,2017-03-15,18:55:39
1.27599,103.84346,2017-03-15,18:59:31
1.3489,103.92884,2017-03-15,18:59:31
1.33211,103.74149,2017-03-15,18:58:33
1.369362,103.8679,2017-03-15,18:58:33
1.34336,103.99403,2017-03-15,18:59:31
1.30444,103.85578,2017-03-15,18:55:39
1.35285,103.83541,2017-03-15,18:56:35
1.44943,103.7958,2017-03-15,18:57:33
1.35221,103.9851,2017-03-15,18:55:39
1.30925,103.75699,2017-03-15,18:55:39
1.29047,103.82549,2017-03-15,18:59:31
1.437474,103.7872,2017-03-15,18:57:33
1.36092,103.8604,2017-03-15,18:56:35
1.364342,103.8443,2017-03-15,18:59:31
1.37508,103.87606,2017-03-15,18:57:33
1.30038,103.84159,2017-03-15,18:59:31
1.37763,103.75532,2017-03-15,18:58:33
1.33327,103.8623,2017-03-15,18:55:39
1.34328,103.70589,2017-03-15,18:59:31
1.38434,103.8431,2017-03-15,18:58:33
1.34159,103.95286,2017-03-15,18:57:33
1.39913,103.89681,2017-03-15,18:55:39
1.37023,103.95518,2017-03-15,18:56:35
1.28509,103.8502,2017-03-15,18:58:33
1.35057,103.86894,2017-03-15,18:57:33
1.30339,103.85714,2017-03-15,18:59:31
1.30981,103.772,2017-03-15,18:59:31
1.281746,103.8418,2017-03-15,18:57:33
1.30689,103.85354,2017-03-15,18:56:35
1.31286,103.86529,2017-03-15,18:59:31
1.31878,103.93275,2017-03-15,18:57:33
1.34659,103.70878,2017-03-15,18:56:35
1.31268,103.88125,2017-03-15,18:55:39
1.35681,103.88159,2017-03-15,18:56:35
1.34732,103.7656,2017-03-15,18:59:31
1.281148,103.7846,2017-03-15,18:57:33
1.32293,103.8546,2017-03-15,18:58:33
1.33315,103.74475,2017-03-15,18:56:35
1.44217,103.7762,2017-03-15,18:58:33
1.35758,103.98885,2017-03-15,18:55:39
1.32343,103.71325,2017-03-15,18:55:39
1.34431,103.96876,2017-03-15,18:55:39
1.30575,103.82547,2017-03-15,18:57:33
1.33749,103.76042,2017-03-15,18:59:31
1.345628,103.9835,2017-03-15,18:55:39
1.34764,103.6995,2017-03-15,18:57:33
1.36926,103.85061,2017-03-15,18:58:33
1.30071,103.85126,2017-03-15,18:57:33
1.38642,103.8916,2017-03-15,18:59:31
1.380152,103.8884,2017-03-15,18:58:33
1.31363,103.65635,2017-03-15,18:57:33
1.328,103.90351,2017-03-15,18:56:35
1.37972,103.768,2017-03-15,18:55:39
1.35538,103.98803,2017-03-15,18:58:33
1.35658,103.98991,2017-03-15,18:55:39
1.352325,103.9857,2017-03-15,18:58:33
1.27817,103.84376,2017-03-15,18:59:31
1.38182,103.84452,2017-03-15,18:58:33
1.347216,103.7125,2017-03-15,18:58:33
1.345189,103.696,2017-03-15,18:57:33
1.3372,103.97916,2017-03-15,18:59:31
1.34344,103.96039,2017-03-15,18:57:33
1.3845,103.76571,2017-03-15,18:55:39
1.43222,103.77333,2017-03-15,18:55:39
1.27623,103.81239,2017-03-15,18:55:39
1.36103,103.89316,2017-03-15,18:55:39
1.40154,103.8171,2017-03-15,18:56:35
1.29993,103.82979,2017-03-15,18:55:39
1.3429,103.7539,2017-03-15,18:57:33
1.32119,103.84365,2017-03-15,18:56:35
1.32926,103.92435,2017-03-15,18:59:31
1.40581,103.7902,2017-03-15,18:57:33
1.39312,103.89842,2017-03-15,18:55:39
1.33074,103.88934,2017-03-15,18:59:31
1.44933,103.7953,2017-03-15,18:55:39
1.2524,103.61398,2017-03-15,18:59:31
1.44142,103.80798,2017-03-15,18:55:39
1.34318,103.8527,2017-03-15,18:56:35
1.39079,103.89305,2017-03-15,18:59:31
1.29414,103.82731,2017-03-15,18:56:35
1.36907,103.76087,2017-03-15,18:55:39
1.277787,103.8027,2017-03-15,18:57:33
1.45825,103.79923,2017-03-15,18:57:33
1.28247,103.81945,2017-03-15,18:55:39
1.26717,103.8596,2017-03-15,18:56:35
1.37956,103.7609,2017-03-15,18:59:31
1.35742,103.98831,2017-03-15,18:57:33
1.385189,103.8484,2017-03-15,18:57:33
1.40591,103.901,2017-03-15,18:56:35
1.40031,103.85695,2017-03-15,18:57:33
1.27517,103.84338,2017-03-15,18:59:31
1.32578,103.90092,2017-03-15,18:56:35
1.39092,103.87391,2017-03-15,18:59:31
1.352936,103.9542,2017-03-15,18:55:39
1.43385,103.8398,2017-03-15,18:58:33
1.35128,103.98461,2017-03-15,18:55:39
1.353784,103.8884,2017-03-15,18:58:33
1.31949,103.94521,2017-03-15,18:58:33
1.302248,103.861,2017-03-15,18:57:33
1.37764,103.85834,2017-03-15,18:56:35
1.3571,103.99059,2017-03-15,18:55:39
1.38821,103.87422,2017-03-15,18:58:33
1.37537,103.87177,2017-03-15,18:59:31
1.35434,103.98678,2017-03-15,18:55:39
1.32723,103.92433,2017-03-15,18:57:33
1.30756,103.85663,2017-03-15,18:59:31
1.32248,103.82079,2017-03-15,18:56:35
1.35024,103.93244,2017-03-15,18:56:35
1.372511,103.7634,2017-03-15,18:58:33
1.27945,103.85607,2017-03-15,18:56:35
1.32813,103.93925,2017-03-15,18:55:39
1.29847,103.85819,2017-03-15,18:56:35
1.31849,103.88226,2017-03-15,18:57:33
1.29844,103.85817,2017-03-15,18:59:31
1.329509,103.8984,2017-03-15,18:58:33
1.37319,103.91178,2017-03-15,18:55:39
1.33273,103.91645,2017-03-15,18:57:33
1.343709,103.8781,2017-03-15,18:58:33
1.35111,103.9851,2017-03-15,18:59:31
1.28308,103.82767,2017-03-15,18:57:33
1.32532,103.90581,2017-03-15,18:57:33
1.29684,103.8544,2017-03-15,18:55:39
1.29027,103.6298,2017-03-15,18:58:33
1.29978,103.78518,2017-03-15,18:59:31
1.35219,103.9851,2017-03-15,18:56:35
1.2758,103.8481,2017-03-15,18:55:39
1.30192,103.9044,2017-03-15,18:56:35
1.30019,103.86001,2017-03-15,18:55:39
1.30978,103.87899,2017-03-15,18:58:33
1.35075,103.9445,2017-03-15,18:56:35
1.32093,103.7365,2017-03-15,18:56:35
1.35011,103.93294,2017-03-15,18:56:35
1.30212,103.8416,2017-03-15,18:55:39
1.30262,103.89931,2017-03-15,18:56:35
1.31264,103.65699,2017-03-15,18:58:33
1.38991,103.89701,2017-03-15,18:57:33
1.35304,103.9863,2017-03-15,18:56:35
1.38148,103.88452,2017-03-15,18:55:39
1.313124,103.8744,2017-03-15,18:59:31
1.36833,103.84416,2017-03-15,18:57:33
1.329033,103.9315,2017-03-15,18:57:33
1.3724,103.76326,2017-03-15,18:56:35
1.352253,103.9852,2017-03-15,18:57:33
1.33118,103.80677,2017-03-15,18:58:33
1.32775,103.84266,2017-03-15,18:55:39
1.34329,103.96943,2017-03-15,18:56:35
1.38591,103.77492,2017-03-15,18:57:33
1.344407,103.7354,2017-03-15,18:55:39
1.37443,103.88145,2017-03-15,18:56:35
1.33537,103.7394,2017-03-15,18:57:33
1.30402,103.83583,2017-03-15,18:59:31
1.35461,103.87268,2017-03-15,18:55:39
1.36822,103.84139,2017-03-15,18:55:39
1.376119,103.7739,2017-03-15,18:59:31
1.34744,103.9522,2017-03-15,18:57:33
1.34096,103.88522,2017-03-15,18:58:33
1.42749,103.77265,2017-03-15,18:59:31
1.34505,103.9383,2017-03-15,18:58:33
1.30392,103.83636,2017-03-15,18:56:35
1.34405,103.77602,2017-03-15,18:57:33
1.36932,103.85086,2017-03-15,18:57:33
1.32646,103.94382,2017-03-15,18:55:39
1.30805,103.9215,2017-03-15,18:59:31
1.34076,103.70665,2017-03-15,18:58:33
1.3013,103.7967,2017-03-15,18:59:31
1.2934,103.79894,2017-03-15,18:56:35
1.333114,103.7408,2017-03-15,18:58:33
1.30831,103.65964,2017-03-15,18:55:39
1.30393,103.8235,2017-03-15,18:56:35
1.34177,103.77757,2017-03-15,18:59:31
1.37465,103.88331,2017-03-15,18:57:33
1.33603,103.77853,2017-03-15,18:57:33
1.35149,103.98425,2017-03-15,18:56:35
1.42714,103.79858,2017-03-15,18:58:33
1.33524,103.7478,2017-03-15,18:59:31
1.30197,103.834,2017-03-15,18:57:33
1.37916,103.88284,2017-03-15,18:55:39
1.28663,103.84432,2017-03-15,18:59:31
1.424118,103.8327,2017-03-15,18:59:31
1.3245,103.86686,2017-03-15,18:55:39
1.428107,103.7755,2017-03-15,18:58:33
1.36838,103.84415,2017-03-15,18:56:35
1.36097,103.98886,2017-03-15,18:58:33
1.36346,103.83279,2017-03-15,18:58:33
1.27214,103.80156,2017-03-15,18:56:35
1.42907,103.83681,2017-03-15,18:57:33
1.30822,103.79056,2017-03-15,18:55:39
1.35462,103.9876,2017-03-15,18:55:39
1.31731,103.90338,2017-03-15,18:59:31
1.384439,103.8485,2017-03-15,18:58:33
1.37674,103.84944,2017-03-15,18:55:39
1.32825,103.74712,2017-03-15,18:59:31
1.32417,103.8578,2017-03-15,18:59:31
1.390507,103.9104,2017-03-15,18:59:31
1.31818,103.83454,2017-03-15,18:58:33
1.4569,103.7941,2017-03-15,18:58:33
1.37662,103.93464,2017-03-15,18:57:33
1.36375,103.95734,2017-03-15,18:56:35
1.44356,103.836,2017-03-15,18:55:39
1.28017,103.80263,2017-03-15,18:59:31
1.37158,103.85719,2017-03-15,18:55:39
1.43478,103.7723,2017-03-15,18:58:33
1.38278,103.7535,2017-03-15,18:55:39
1.3705,103.86449,2017-03-15,18:55:39
1.36209,103.89715,2017-03-15,18:59:31
1.3267,103.90581,2017-03-15,18:59:31
1.27387,103.84558,2017-03-15,18:59:31
1.33784,103.73926,2017-03-15,18:57:33
1.33462,103.95286,2017-03-15,18:58:33
1.37036,103.86077,2017-03-15,18:57:33
1.313676,103.8707,2017-03-15,18:59:31
1.42885,103.83684,2017-03-15,18:55:39
1.361115,103.8435,2017-03-15,18:59:31
1.2792,103.84161,2017-03-15,18:56:35
1.30191,103.86294,2017-03-15,18:55:39
1.38248,103.90115,2017-03-15,18:57:33
1.27906,103.8352,2017-03-15,18:59:31
1.31201,103.79974,2017-03-15,18:55:39
1.31028,103.7958,2017-03-15,18:56:35
1.35754,103.98998,2017-03-15,18:56:35
1.3595,103.82857,2017-03-15,18:55:39
1.28581,103.82946,2017-03-15,18:56:35
1.40028,103.91169,2017-03-15,18:56:35
1.35442,103.98691,2017-03-15,18:56:35
1.37406,103.94492,2017-03-15,18:57:33
1.36926,103.76092,2017-03-15,18:55:39
1.357507,103.9901,2017-03-15,18:57:33
1.34211,103.88398,2017-03-15,18:58:33
1.35732,103.9463,2017-03-15,18:55:39
1.28405,103.83535,2017-03-15,18:59:31
1.40092,103.86041,2017-03-15,18:59:31
1.322718,103.9367,2017-03-15,18:58:33
1.33616,103.89368,2017-03-15,18:57:33
1.3526,103.94326,2017-03-15,18:55:39
1.43075,103.8333,2017-03-15,18:56:35
1.29766,103.85524,2017-03-15,18:57:33
1.33888,103.74266,2017-03-15,18:59:31
1.37781,103.76626,2017-03-15,18:55:39
1.27916,103.8352,2017-03-15,18:55:39
1.33382,103.64477,2017-03-15,18:55:39
1.32614,103.8504,2017-03-15,18:57:33
1.35543,103.98729,2017-03-15,18:55:39
1.34182,103.83778,2017-03-15,18:59:31
1.35156,103.84805,2017-03-15,18:59:31
1.34549,103.70913,2017-03-15,18:57:33
1.27197,103.80163,2017-03-15,18:57:33
1.38308,103.76174,2017-03-15,18:56:35
1.29458,103.82063,2017-03-15,18:56:35
1.42302,103.8348,2017-03-15,18:56:35
1.30527,103.81099,2017-03-15,18:56:35
1.35884,103.9895,2017-03-15,18:56:35
1.33596,103.78311,2017-03-15,18:58:33
1.31953,103.93523,2017-03-15,18:59:31
1.36548,103.95378,2017-03-15,18:56:35
1.3798,103.93451,2017-03-15,18:56:35
1.31416,103.80328,2017-03-15,18:58:33
1.264868,103.8201,2017-03-15,18:59:31
1.4368,103.7874,2017-03-15,18:59:31
1.34498,103.84112,2017-03-15,18:59:31
1.3341,103.81134,2017-03-15,18:58:33
1.42356,103.83843,2017-03-15,18:57:33
1.28379,103.84946,2017-03-15,18:55:39
1.3691,103.87258,2017-03-15,18:56:35
1.36973,103.8857,2017-03-15,18:55:39
1.28068,103.85209,2017-03-15,18:55:39
1.2821,103.85922,2017-03-15,18:55:39
1.30057,103.80057,2017-03-15,18:55:39
1.28476,103.86131,2017-03-15,18:56:35
1.42883,103.83686,2017-03-15,18:59:31
1.309701,103.9212,2017-03-15,18:58:33
1.443382,103.7695,2017-03-15,18:57:33
1.33601,103.74767,2017-03-15,18:56:35
1.30132,103.8949,2017-03-15,18:55:39
1.37733,103.84774,2017-03-15,18:56:35
1.34935,103.92564,2017-03-15,18:57:33
1.30311,103.79731,2017-03-15,18:56:35
1.32305,103.82512,2017-03-15,18:59:31
1.37703,103.7625,2017-03-15,18:57:33
1.35653,103.95125,2017-03-15,18:58:33
1.33807,103.92278,2017-03-15,18:58:33
1.38254,103.74493,2017-03-15,18:58:33
1.33358,103.96415,2017-03-15,18:59:31
1.35354,103.94525,2017-03-15,18:56:35
1.28225,103.8596,2017-03-15,18:57:33
1.30811,103.75967,2017-03-15,18:58:33
1.29039,103.77405,2017-03-15,18:57:33
1.33796,103.97846,2017-03-15,18:57:33
1.38415,103.8486,2017-03-15,18:58:33
1.35609,103.9879,2017-03-15,18:59:31
1.30984,103.86135,2017-03-15,18:55:39
1.33089,103.98935,2017-03-15,18:58:33
1.29238,103.84318,2017-03-15,18:59:31
1.34859,103.927,2017-03-15,18:55:39
1.44168,103.76966,2017-03-15,18:56:35
1.3191,103.9126,2017-03-15,18:55:39
1.43978,103.76915,2017-03-15,18:55:39
1.309307,103.9122,2017-03-15,18:57:33
1.30771,103.67269,2017-03-15,18:55:39
1.327399,103.893,2017-03-15,18:55:39
1.29359,103.83121,2017-03-15,18:59:31
1.37895,103.87904,2017-03-15,18:59:31
1.28043,103.858,2017-03-15,18:56:35
1.30241,103.90747,2017-03-15,18:59:31
1.32461,103.8743,2017-03-15,18:58:33
1.27446,103.84938,2017-03-15,18:59:31
1.38645,103.9013,2017-03-15,18:56:35
1.28882,103.84199,2017-03-15,18:59:31
1.39898,103.7546,2017-03-15,18:57:33
1.33712,103.74052,2017-03-15,18:55:39
1.3506,103.87324,2017-03-15,18:59:31
1.38658,103.7417,2017-03-15,18:57:33
1.34216,103.87083,2017-03-15,18:58:33
1.35408,103.9865,2017-03-15,18:55:39
1.30453,103.76441,2017-03-15,18:59:31
1.3035,103.91037,2017-03-15,18:55:39
1.35488,103.98729,2017-03-15,18:58:33
1.3495,103.76073,2017-03-15,18:58:33
1.359586,103.8859,2017-03-15,18:59:31
1.38193,103.85837,2017-03-15,18:57:33
1.25773,103.82369,2017-03-15,18:58:33
1.40233,103.77332,2017-03-15,18:59:31
1.3127,103.86022,2017-03-15,18:55:39
1.350942,103.7157,2017-03-15,18:57:33
1.31959,103.94538,2017-03-15,18:57:33
1.33529,103.78654,2017-03-15,18:57:33
1.30715,103.85002,2017-03-15,18:56:35
1.44008,103.7687,2017-03-15,18:58:33
1.31217,103.72985,2017-03-15,18:58:33
1.31021,103.85226,2017-03-15,18:55:39
1.3534,103.9527,2017-03-15,18:56:35
1.31505,103.88231,2017-03-15,18:55:39
1.4469,103.77311,2017-03-15,18:55:39
1.38482,103.74651,2017-03-15,18:55:39
1.346989,103.7532,2017-03-15,18:59:31
1.30051,103.83614,2017-03-15,18:56:35
1.28511,103.84804,2017-03-15,18:57:33
1.404917,103.7902,2017-03-15,18:58:33
1.37285,103.94968,2017-03-15,18:56:35
1.33358,103.64381,2017-03-15,18:56:35
1.33517,103.84327,2017-03-15,18:55:39
1.42039,103.83658,2017-03-15,18:59:31
1.34355,103.86041,2017-03-15,18:56:35
1.28867,103.81857,2017-03-15,18:56:35
1.368829,103.8957,2017-03-15,18:57:33
1.30641,103.83278,2017-03-15,18:59:31
1.324467,103.8513,2017-03-15,18:55:39
1.39907,103.91709,2017-03-15,18:55:39
1.42918,103.7761,2017-03-15,18:55:39
1.30575,103.90508,2017-03-15,18:58:33
1.37508,103.74098,2017-03-15,18:55:39
1.38402,103.74256,2017-03-15,18:57:33
1.355746,103.8731,2017-03-15,18:59:31
1.29356,103.83943,2017-03-15,18:56:35
1.30781,103.91275,2017-03-15,18:58:33
1.32679,103.8672,2017-03-15,18:55:39
1.37892,103.87716,2017-03-15,18:57:33
1.35221,103.87256,2017-03-15,18:55:39
1.3671,103.84109,2017-03-15,18:56:35
1.30019,103.8557,2017-03-15,18:59:31
1.324081,103.8148,2017-03-15,18:59:31
1.40511,103.8648,2017-03-15,18:58:33
1.28135,103.81853,2017-03-15,18:57:33
1.289044,103.8347,2017-03-15,18:55:39
1.32723,103.94563,2017-03-15,18:58:33
1.34609,103.85355,2017-03-15,18:59:31
1.35738,103.99029,2017-03-15,18:59:31
1.29829,103.90093,2017-03-15,18:58:33
1.4172,103.83328,2017-03-15,18:56:35
1.28238,103.83537,2017-03-15,18:57:33
1.37493,103.96276,2017-03-15,18:58:33
1.46174,103.81826,2017-03-15,18:57:33
1.34659,103.93854,2017-03-15,18:58:33
1.42577,103.76232,2017-03-15,18:59:31
1.43341,103.84029,2017-03-15,18:57:33
1.44246,103.77615,2017-03-15,18:56:35
1.337447,103.8585,2017-03-15,18:55:39
1.35686,103.98853,2017-03-15,18:55:39
1.3231,103.67917,2017-03-15,18:56:35
1.332052,103.8666,2017-03-15,18:55:39
1.3033,103.86352,2017-03-15,18:59:31
1.37619,103.9772,2017-03-15,18:59:31
1.399473,103.9172,2017-03-15,18:59:31
1.39835,103.74789,2017-03-15,18:56:35
1.3204,103.74768,2017-03-15,18:59:31
1.35748,103.9898,2017-03-15,18:59:31
1.29844,103.77511,2017-03-15,18:59:31
1.28285,103.86068,2017-03-15,18:56:35
1.36614,103.76682,2017-03-15,18:56:35
1.329049,103.9315,2017-03-15,18:58:33
1.370573,103.8382,2017-03-15,18:55:39
1.43168,103.79165,2017-03-15,18:59:31
1.39532,103.90241,2017-03-15,18:57:33
1.348832,103.7113,2017-03-15,18:59:31
1.34997,103.72601,2017-03-15,18:55:39
1.36905,103.84747,2017-03-15,18:57:33
1.29185,103.8454,2017-03-15,18:58:33
1.34202,103.95051,2017-03-15,18:58:33
1.29324,103.8257,2017-03-15,18:55:39
1.3513,103.9852,2017-03-15,18:56:35
1.34029,103.77228,2017-03-15,18:58:33
1.377468,103.8475,2017-03-15,18:55:39
1.36194,103.83946,2017-03-15,18:58:33
1.35248,103.95156,2017-03-15,18:56:35
1.35419,103.8741,2017-03-15,18:55:39
1.29664,103.83082,2017-03-15,18:58:33
1.32096,103.94382,2017-03-15,18:58:33
1.36084,103.9905,2017-03-15,18:57:33
1.34195,103.69203,2017-03-15,18:58:33
1.33387,103.88897,2017-03-15,18:56:35
1.453362,103.8213,2017-03-15,18:58:33
1.30738,103.77789,2017-03-15,18:59:31
1.30222,103.84927,2017-03-15,18:58:33
1.30384,103.83364,2017-03-15,18:55:39
1.359022,103.8839,2017-03-15,18:58:33
1.30606,103.8558,2017-03-15,18:57:33
1.34069,103.75966,2017-03-15,18:57:33
1.39774,103.85386,2017-03-15,18:57:33
1.40656,103.74651,2017-03-15,18:59:31
1.28363,103.78129,2017-03-15,18:55:39
1.35676,103.98803,2017-03-15,18:59:31
1.28131,103.8658,2017-03-15,18:59:31
1.34223,103.86021,2017-03-15,18:58:33
1.35707,103.7526,2017-03-15,18:55:39
1.30124,103.8856,2017-03-15,18:57:33
1.42346,103.8384,2017-03-15,18:59:31
1.30899,103.8939,2017-03-15,18:59:31
1.39746,103.90666,2017-03-15,18:56:35
1.3497,103.92645,2017-03-15,18:56:35
1.35266,103.9862,2017-03-15,18:56:35
1.43562,103.78541,2017-03-15,18:57:33
1.3378,103.77812,2017-03-15,18:59:31
1.33445,103.79417,2017-03-15,18:57:33
1.40744,103.7503,2017-03-15,18:59:31
1.33777,103.89108,2017-03-15,18:56:35
1.3391,103.965,2017-03-15,18:57:33
1.31357,103.67897,2017-03-15,18:56:35
1.37895,103.894,2017-03-15,18:55:39
1.38018,103.8887,2017-03-15,18:59:31
1.31867,103.7712,2017-03-15,18:58:33
1.31853,103.8335,2017-03-15,18:58:33
1.356818,103.9022,2017-03-15,18:58:33
1.384352,103.8487,2017-03-15,18:59:31
1.43557,103.84358,2017-03-15,18:56:35
1.33622,103.7838,2017-03-15,18:55:39
1.28796,103.82254,2017-03-15,18:57:33
1.366771,103.8986,2017-03-15,18:58:33
1.332249,103.9228,2017-03-15,18:58:33
1.43557,103.78542,2017-03-15,18:56:35
1.289514,103.8328,2017-03-15,18:57:33
1.382175,103.7399,2017-03-15,18:55:39
1.34951,103.97036,2017-03-15,18:58:33
1.43762,103.78717,2017-03-15,18:56:35
1.43846,103.77752,2017-03-15,18:56:35
1.45007,103.81638,2017-03-15,18:56:35
1.29129,103.85912,2017-03-15,18:57:33
1.35635,103.98785,2017-03-15,18:56:35
1.390504,103.8894,2017-03-15,18:57:33
1.31292,103.84613,2017-03-15,18:58:33
1.30955,103.8079,2017-03-15,18:59:31
1.32539,103.94138,2017-03-15,18:59:31
1.384437,103.8486,2017-03-15,18:59:31
1.34749,103.94162,2017-03-15,18:57:33
1.3231,103.87872,2017-03-15,18:57:33
1.29915,103.76693,2017-03-15,18:59:31
1.3564,103.98841,2017-03-15,18:57:33
1.32583,103.94046,2017-03-15,18:55:39
1.38063,103.8361,2017-03-15,18:59:31
